Run info,Date,Time,Instance,Best obj,Optimal obj,Found optimal,CPU time,Wall time,Stopped after,Total iterations,Population size,Splits,Split factor,Pre-processed?,Heuristic?,MIP solve time,Swaps,Initial jumps,Dead jumps,Jump frequency,AND(NOT($G2="*")NOT(ISBLANK($F2)))

***** NO MIP GOOD *****
 
 **************** STARTING RUN 1 **************** 
          Thu  5 Dec 00:11:43 AEDT 2019
 ************************************************ 

###### TESTSET: B ######
,2019-12-05,00:52:44,d20,543,537,,2,2.25061,1,1,1000,0,0,1,0,0,1,1,5,0,545

###### TESTSET: E ######

,2019-12-05,00:53:38,e01,111,111,*,0,0.00049,0,1,1000,0,0,1,0,0,1,1,5,0,125
,2019-12-05,00:54:30,e02,228,214,,0,0.158201,1,1,1000,0,0,1,0,0,1,1,5,0,244
,2019-12-05,00:55:23,e03,4078,4013,,6,5.21733,1,1,1000,0,0,1,0,0,1,1,5,0,4238
,2019-12-05,00:56:27,e04,5147,5101,,7,7.49429,1,1,1000,0,0,1,0,0,1,1,5,0,5310
,2019-12-05,00:57:34,e05,8160,8128,,16,15.6668,1,1,1000,0,0,1,0,0,1,1,5,0,8321
,2019-12-05,00:58:48,e06,73,73,*,0,0.022776,0,1,1000,0,0,1,0,0,1,1,5,0,86
,2019-12-05,00:59:33,e07,148,145,,0,0.258167,1,1,1000,0,0,1,0,0,1,1,5,0,169
,2019-12-05,01:00:24,e08,2690,2640,,6,6.08648,1,1,1000,0,0,1,0,0,1,1,5,0,2818
,2019-12-05,01:01:20,e09,3659,3604,,8,8.48804,1,1,1000,0,0,1,0,0,1,1,5,0,3795
,2019-12-05,01:02:19,e10,5643,5600,,19,18.1541,1,1,1000,0,0,1,0,0,1,1,5,0,5760
,2019-12-05,01:03:21,e11,34,34,*,0,0.024919,0,1,1000,0,0,1,0,0,1,1,5,0,39
,2019-12-05,01:04:02,e12,69,67,,0,0.280694,1,1,1000,0,0,1,0,0,1,1,5,0,71
,2019-12-05,01:04:56,e13,1327,1280,,6,5.66713,1,1,1000,0,0,1,0,0,1,1,5,0,1382
,2019-12-05,01:05:42,e14,1778,1732,,8,8.08532,1,1,1000,0,0,1,0,0,1,1,5,0,1828
,2019-12-05,01:06:30,e15,2821,2784,,14,14.018,1,1,1000,0,0,1,0,0,1,1,5,0,2867
,2019-12-05,01:07:23,e16,16,15,,1,0.186448,1,1,1000,0,0,1,0,0,1,1,5,0,19
,2019-12-05,01:08:03,e17,26,25,,1,0.229535,1,1,1000,0,0,1,0,0,1,1,5,0,28
,2019-12-05,01:08:44,e18,629,564,,4,4.19899,1,1,1000,0,0,1,0,0,1,1,5,0,651
,2019-12-05,01:09:29,e19,803,758,,6,5.67681,1,1,1000,0,0,1,0,0,1,1,5,0,814
,2019-12-05,01:10:15,e20,1357,1342,,12,11.1281,1,1,1000,0,0,1,0,0,1,1,5,0,1358
 
 **************** FINISHED RUN **************** 
          Thu  5 Dec 01:10:27 AEDT 2019
 ********************************************** 
 
 
 **************** STARTING RUN 4 **************** 
          Thu  5 Dec 01:10:27 AEDT 2019
 ************************************************ 

###### TESTSET: B ######

,2019-12-05,01:10:27,b01,82,82,*,0,0.000156,0,1,1000,0,0,1,0,0,1,1,5,0,82
,2019-12-05,01:10:27,b02,83,83,*,0,0,0,1,1000,0,0,1,0,0,1,1,5,0,90
,2019-12-05,01:10:27,b03,138,138,*,0,0.001964,0,1,1000,0,0,1,0,0,1,1,5,0,140
,2019-12-05,01:10:27,b04,59,59,*,0,0.000254,0,1,1000,0,0,1,0,0,1,1,5,0,59
,2019-12-05,01:10:27,b05,61,61,*,0,0.000739,0,1,1000,0,0,1,0,0,1,1,5,0,64
,2019-12-05,01:10:27,b06,124,122,,0,0.074309,1,1,1000,0,0,1,0,0,1,1,5,0,127
,2019-12-05,01:10:27,b07,111,111,*,0,0.000196,0,1,1000,0,0,1,0,0,1,1,5,0,111
,2019-12-05,01:10:27,b08,104,104,*,0,0.000202,0,1,1000,0,0,1,0,0,1,1,5,0,104
,2019-12-05,01:10:27,b09,220,220,*,0,0.001841,0,1,1000,0,0,1,0,0,1,1,5,0,224
,2019-12-05,01:10:27,b10,86,86,*,0,0.002732,0,1,1000,0,0,1,0,0,1,1,5,0,98
,2019-12-05,01:10:27,b11,88,88,*,0,0.015003,0,1,1000,0,0,1,0,0,1,1,5,0,93
,2019-12-05,01:10:27,b12,174,174,*,0,0.000163,0,1,1000,0,0,1,0,0,1,1,5,0,174
,2019-12-05,01:10:27,b13,165,165,*,0,0.002064,0,1,1000,0,0,1,0,0,1,1,5,0,175
,2019-12-05,01:10:27,b14,236,235,,0,0.092763,1,1,1000,0,0,1,0,0,1,1,5,0,237
,2019-12-05,01:10:27,b15,318,318,*,0,0.001605,0,1,1000,0,0,1,0,0,1,1,5,0,322
,2019-12-05,01:10:27,b16,132,127,,0,0.087384,1,1,1000,0,0,1,0,0,1,1,5,0,137
,2019-12-05,01:10:27,b17,131,131,*,0,0.001915,0,1,1000,0,0,1,0,0,1,1,5,0,133
,2019-12-05,01:10:27,b18,218,218,*,0,0.011903,0,1,1000,0,0,1,0,0,1,1,5,0,226

###### TESTSET: C ######

,2019-12-05,01:10:27,c01,85,85,*,0,0.000225,0,1,1000,0,0,1,0,0,1,1,5,0,88
,2019-12-05,01:10:28,c02,144,144,*,0,0.000277,0,1,1000,0,0,1,0,0,1,1,5,0,144
,2019-12-05,01:10:28,c03,757,754,,1,0.517874,1,1,1000,0,0,1,0,0,1,1,5,0,780
,2019-12-05,01:10:29,c04,1083,1079,,1,0.701855,1,1,1000,0,0,1,0,0,1,1,5,0,1115
,2019-12-05,01:10:30,c05,1581,1579,,2,1.31699,1,1,1000,0,0,1,0,0,1,1,5,0,1603
,2019-12-05,01:10:32,c06,55,55,*,0,0.006808,0,1,1000,0,0,1,0,0,1,1,5,0,60
,2019-12-05,01:10:33,c07,102,102,*,0,0.006252,0,1,1000,0,0,1,0,0,1,1,5,0,115
,2019-12-05,01:10:33,c08,514,509,,1,0.55897,1,1,1000,0,0,1,0,0,1,1,5,0,528
,2019-12-05,01:10:34,c09,712,707,,1,0.698059,1,1,1000,0,0,1,0,0,1,1,5,0,728
,2019-12-05,01:10:35,c10,1095,1093,,1,1.21704,1,1,1000,0,0,1,0,0,1,1,5,0,1127
,2019-12-05,01:10:37,c11,33,32,,0,0.060921,1,1,1000,0,0,1,0,0,1,1,5,0,35
,2019-12-05,01:10:37,c12,47,46,,0,0.112662,1,1,1000,0,0,1,0,0,1,1,5,0,49
,2019-12-05,01:10:38,c13,262,258,,0,0.530943,1,1,1000,0,0,1,0,0,1,1,5,0,276
,2019-12-05,01:10:38,c14,325,323,,1,0.702025,1,1,1000,0,0,1,0,0,1,1,5,0,337
,2019-12-05,01:10:40,c15,557,556,,1,1.31843,1,1,1000,0,0,1,0,0,1,1,5,0,567
,2019-12-05,01:10:41,c16,12,11,,0,0.05374,1,1,1000,0,0,1,0,0,1,1,5,0,12
,2019-12-05,01:10:42,c17,19,18,,0,0.081531,1,1,1000,0,0,1,0,0,1,1,5,0,20
,2019-12-05,01:10:42,c18,121,113,,1,0.438676,1,1,1000,0,0,1,0,0,1,1,5,0,128
,2019-12-05,01:10:43,c19,154,146,,1,0.603458,1,1,1000,0,0,1,0,0,1,1,5,0,160
,2019-12-05,01:10:44,c20,268,267,,1,1.01096,1,1,1000,0,0,1,0,0,1,1,5,0,268

###### TESTSET: D ######

,2019-12-05,01:10:49,d01,106,106,*,0,0.000492,0,1,1000,0,0,1,0,0,1,1,5,0,107
,2019-12-05,01:10:52,d02,220,220,*,0,0.005447,0,1,1000,0,0,1,0,0,1,1,5,0,237
,2019-12-05,01:10:54,d03,1578,1565,,2,1.19105,1,1,1000,0,0,1,0,0,1,1,5,0,1653
,2019-12-05,01:10:59,d04,1941,1935,,2,1.78062,1,1,1000,0,0,1,0,0,1,1,5,0,2008
,2019-12-05,01:11:05,d05,3255,3250,,3,3.26194,1,1,1000,0,0,1,0,0,1,1,5,0,3311
,2019-12-05,01:11:12,d06,70,67,,0,0.132638,1,1,1000,0,0,1,0,0,1,1,5,0,75
,2019-12-05,01:11:15,d07,103,103,*,0,0.003011,0,1,1000,0,0,1,0,0,1,1,5,0,105
,2019-12-05,01:11:18,d08,1087,1072,,1,1.33906,1,1,1000,0,0,1,0,0,1,1,5,0,1147
,2019-12-05,01:11:22,d09,1461,1448,,3,2.25375,1,1,1000,0,0,1,0,0,1,1,5,0,1543
,2019-12-05,01:11:28,d10,2119,2110,,3,3.29955,1,1,1000,0,0,1,0,0,1,1,5,0,2161
,2019-12-05,01:11:35,d11,29,29,*,0,0.00529,0,1,1000,0,0,1,0,0,1,1,5,0,32
,2019-12-05,01:11:38,d12,42,42,*,0,0.000389,0,1,1000,0,0,1,0,0,1,1,5,0,42
,2019-12-05,01:11:41,d13,508,500,,2,1.24264,1,1,1000,0,0,1,0,0,1,1,5,0,533
,2019-12-05,01:11:45,d14,678,667,,2,1.8197,1,1,1000,0,0,1,0,0,1,1,5,0,703
,2019-12-05,01:11:50,d15,1127,1116,,3,3.25534,1,1,1000,0,0,1,0,0,1,1,5,0,1150
,2019-12-05,01:11:56,d16,13,13,*,0,0.001165,0,1,1000,0,0,1,0,0,1,1,5,0,16
,2019-12-05,01:11:59,d17,23,23,*,0,0,0,1,1000,0,0,1,0,0,1,1,5,0,25
,2019-12-05,01:12:02,d18,238,223,,1,1.06953,1,1,1000,0,0,1,0,0,1,1,5,0,255
,2019-12-05,01:12:06,d19,336,310,,2,1.74664,1,1,1000,0,0,1,0,0,1,1,5,0,347
,2019-12-05,01:12:11,d20,544,537,,2,2.47446,1,1,1000,0,0,1,0,0,1,1,5,0,545

###### TESTSET: E ######

,2019-12-05,01:13:07,e01,111,111,*,0,0.001103,0,1,1000,0,0,1,0,0,1,1,5,0,125
,2019-12-05,01:14:00,e02,228,214,,0,0.153653,1,1,1000,0,0,1,0,0,1,1,5,0,244
,2019-12-05,01:14:53,e03,4061,4013,,6,5.5168,1,1,1000,0,0,1,0,0,1,1,5,0,4238
,2019-12-05,01:15:54,e04,5131,5101,,8,7.49137,1,1,1000,0,0,1,0,0,1,1,5,0,5310
,2019-12-05,01:17:00,e05,8152,8128,,18,18.2251,1,1,1000,0,0,1,0,0,1,1,5,0,8321
,2019-12-05,01:18:20,e06,78,73,,0,0.136524,1,1,1000,0,0,1,0,0,1,1,5,0,86
,2019-12-05,01:19:08,e07,145,145,*,0,0.094554,0,1,1000,0,0,1,0,0,1,1,5,0,169
,2019-12-05,01:19:59,e08,2698,2640,,6,6.09043,1,1,1000,0,0,1,0,0,1,1,5,0,2818
,2019-12-05,01:20:55,e09,3649,3604,,9,8.99062,1,1,1000,0,0,1,0,0,1,1,5,0,3795
,2019-12-05,01:21:57,e10,5647,5600,,19,18.8606,1,1,1000,0,0,1,0,0,1,1,5,0,5760
,2019-12-05,01:23:00,e11,34,34,*,0,0.006573,0,1,1000,0,0,1,0,0,1,1,5,0,39
,2019-12-05,01:23:42,e12,68,67,,0,0.248834,1,1,1000,0,0,1,0,0,1,1,5,0,71
,2019-12-05,01:24:39,e13,1331,1280,,6,6.03683,1,1,1000,0,0,1,0,0,1,1,5,0,1382
,2019-12-05,01:25:26,e14,1772,1732,,8,7.86629,1,1,1000,0,0,1,0,0,1,1,5,0,1828
,2019-12-05,01:26:16,e15,2824,2784,,16,15.1017,1,1,1000,0,0,1,0,0,1,1,5,0,2867
,2019-12-05,01:27:12,e16,17,15,,0,0.193775,1,1,1000,0,0,1,0,0,1,1,5,0,19
,2019-12-05,01:27:52,e17,26,25,,0,0.245504,1,1,1000,0,0,1,0,0,1,1,5,0,28
,2019-12-05,01:28:32,e18,627,564,,4,4.00938,1,1,1000,0,0,1,0,0,1,1,5,0,651
,2019-12-05,01:29:16,e19,805,758,,5,5.5813,1,1,1000,0,0,1,0,0,1,1,5,0,814
,2019-12-05,01:30:01,e20,1356,1342,,11,10.5203,1,1,1000,0,0,1,0,0,1,1,5,0,1358
 
 **************** FINISHED RUN **************** 
          Thu  5 Dec 01:30:12 AEDT 2019
 ********************************************** 
 
 
 **************** STARTING RUN 5 **************** 
          Thu  5 Dec 01:30:12 AEDT 2019
 ************************************************ 

###### TESTSET: B ######

,2019-12-05,01:30:12,b01,82,82,*,0,0.000205,0,1,1000,0,0,1,0,0,1,1,5,0,82
,2019-12-05,01:30:12,b02,83,83,*,0,0,0,1,1000,0,0,1,0,0,1,1,5,0,90
,2019-12-05,01:30:12,b03,138,138,*,0,0.000873,0,1,1000,0,0,1,0,0,1,1,5,0,140
,2019-12-05,01:30:12,b04,59,59,*,0,0,0,1,1000,0,0,1,0,0,1,1,5,0,59
,2019-12-05,01:30:12,b05,61,61,*,0,0.000678,0,1,1000,0,0,1,0,0,1,1,5,0,64
,2019-12-05,01:30:12,b06,124,122,,0,0.074856,1,1,1000,0,0,1,0,0,1,1,5,0,127
,2019-12-05,01:30:12,b07,111,111,*,0,0.000312,0,1,1000,0,0,1,0,0,1,1,5,0,111
,2019-12-05,01:30:12,b08,104,104,*,0,0,0,1,1000,0,0,1,0,0,1,1,5,0,104
,2019-12-05,01:30:12,b09,220,220,*,0,0.004424,0,1,1000,0,0,1,0,0,1,1,5,0,224
,2019-12-05,01:30:12,b10,86,86,*,0,0.003076,0,1,1000,0,0,1,0,0,1,1,5,0,98
,2019-12-05,01:30:12,b11,88,88,*,0,0.031123,0,1,1000,0,0,1,0,0,1,1,5,0,93
,2019-12-05,01:30:12,b12,174,174,*,0,0.000316,0,1,1000,0,0,1,0,0,1,1,5,0,174
,2019-12-05,01:30:12,b13,170,165,,0,0.070803,1,1,1000,0,0,1,0,0,1,1,5,0,175
,2019-12-05,01:30:12,b14,236,235,,0,0.090133,1,1,1000,0,0,1,0,0,1,1,5,0,237
,2019-12-05,01:30:12,b15,318,318,*,0,0.001259,0,1,1000,0,0,1,0,0,1,1,5,0,322
,2019-12-05,01:30:12,b16,132,127,,0,0.083492,1,1,1000,0,0,1,0,0,1,1,5,0,137
,2019-12-05,01:30:12,b17,131,131,*,0,0.01189,0,1,1000,0,0,1,0,0,1,1,5,0,133
,2019-12-05,01:30:12,b18,218,218,*,0,0.014793,0,1,1000,0,0,1,0,0,1,1,5,0,226

###### TESTSET: C ######

,2019-12-05,01:30:13,c01,85,85,*,0,0.000992,0,1,1000,0,0,1,0,0,1,1,5,0,88
,2019-12-05,01:30:13,c02,144,144,*,0,0,0,1,1000,0,0,1,0,0,1,1,5,0,144
,2019-12-05,01:30:14,c03,759,754,,0,0.46476,1,1,1000,0,0,1,0,0,1,1,5,0,780
,2019-12-05,01:30:14,c04,1082,1079,,1,0.659593,1,1,1000,0,0,1,0,0,1,1,5,0,1115
,2019-12-05,01:30:16,c05,1580,1579,,1,1.07207,1,1,1000,0,0,1,0,0,1,1,5,0,1603
,2019-12-05,01:30:17,c06,55,55,*,0,0.000515,0,1,1000,0,0,1,0,0,1,1,5,0,60
,2019-12-05,01:30:17,c07,102,102,*,0,0.010005,0,1,1000,0,0,1,0,0,1,1,5,0,115
,2019-12-05,01:30:18,c08,512,509,,0,0.51393,1,1,1000,0,0,1,0,0,1,1,5,0,528
,2019-12-05,01:30:19,c09,711,707,,0,0.707193,1,1,1000,0,0,1,0,0,1,1,5,0,728
,2019-12-05,01:30:20,c10,1095,1093,,1,1.12831,1,1,1000,0,0,1,0,0,1,1,5,0,1127
,2019-12-05,01:30:21,c11,32,32,*,0,0.012114,0,1,1000,0,0,1,0,0,1,1,5,0,35
,2019-12-05,01:30:21,c12,46,46,*,0,0.001556,0,1,1000,0,0,1,0,0,1,1,5,0,49
,2019-12-05,01:30:22,c13,262,258,,0,0.521439,1,1,1000,0,0,1,0,0,1,1,5,0,276
,2019-12-05,01:30:23,c14,327,323,,0,0.66248,1,1,1000,0,0,1,0,0,1,1,5,0,337
,2019-12-05,01:30:24,c15,556,556,*,0,0.6368,0,1,1000,0,0,1,0,0,1,1,5,0,567
,2019-12-05,01:30:25,c16,12,11,,0,0.055094,1,1,1000,0,0,1,0,0,1,1,5,0,12
,2019-12-05,01:30:25,c17,19,18,,0,0.088877,1,1,1000,0,0,1,0,0,1,1,5,0,20
,2019-12-05,01:30:26,c18,119,113,,0,0.355299,1,1,1000,0,0,1,0,0,1,1,5,0,128
,2019-12-05,01:30:26,c19,152,146,,1,0.489054,1,1,1000,0,0,1,0,0,1,1,5,0,160
,2019-12-05,01:30:27,c20,268,267,,1,0.858775,1,1,1000,0,0,1,0,0,1,1,5,0,268

###### TESTSET: D ######

,2019-12-05,01:30:31,d01,106,106,*,0,0.00126,0,1,1000,0,0,1,0,0,1,1,5,0,107
,2019-12-05,01:30:34,d02,220,220,*,0,0.009024,0,1,1000,0,0,1,0,0,1,1,5,0,237
,2019-12-05,01:30:36,d03,1575,1565,,2,1.19401,1,1,1000,0,0,1,0,0,1,1,5,0,1653
,2019-12-05,01:30:41,d04,1939,1935,,2,1.68728,1,1,1000,0,0,1,0,0,1,1,5,0,2008
,2019-12-05,01:30:46,d05,3253,3250,,3,3.22118,1,1,1000,0,0,1,0,0,1,1,5,0,3311
,2019-12-05,01:30:53,d06,70,67,,0,0.101572,1,1,1000,0,0,1,0,0,1,1,5,0,75
,2019-12-05,01:30:56,d07,103,103,*,0,0.001813,0,1,1000,0,0,1,0,0,1,1,5,0,105
,2019-12-05,01:30:58,d08,1094,1072,,2,1.29247,1,1,1000,0,0,1,0,0,1,1,5,0,1147
,2019-12-05,01:31:03,d09,1463,1448,,2,1.93403,1,1,1000,0,0,1,0,0,1,1,5,0,1543
,2019-12-05,01:31:08,d10,2123,2110,,3,3.27103,1,1,1000,0,0,1,0,0,1,1,5,0,2161
,2019-12-05,01:31:14,d11,29,29,*,0,0.001304,0,1,1000,0,0,1,0,0,1,1,5,0,32
,2019-12-05,01:31:17,d12,42,42,*,0,0.000393,0,1,1000,0,0,1,0,0,1,1,5,0,42
,2019-12-05,01:31:21,d13,510,500,,1,1.15968,1,1,1000,0,0,1,0,0,1,1,5,0,533
,2019-12-05,01:31:24,d14,678,667,,2,1.77904,1,1,1000,0,0,1,0,0,1,1,5,0,703
,2019-12-05,01:31:29,d15,1130,1116,,3,3.00803,1,1,1000,0,0,1,0,0,1,1,5,0,1150
,2019-12-05,01:31:34,d16,14,13,,0,0.088641,1,1,1000,0,0,1,0,0,1,1,5,0,16
,2019-12-05,01:31:37,d17,23,23,*,0,0.018632,0,1,1000,0,0,1,0,0,1,1,5,0,25
,2019-12-05,01:31:39,d18,240,223,,1,0.937395,1,1,1000,0,0,1,0,0,1,1,5,0,255
,2019-12-05,01:31:43,d19,335,310,,1,1.31581,1,1,1000,0,0,1,0,0,1,1,5,0,347
,2019-12-05,01:31:46,d20,543,537,,2,2.20138,1,1,1000,0,0,1,0,0,1,1,5,0,545

###### TESTSET: E ######

,2019-12-05,01:32:38,e01,111,111,*,0,0.002339,0,1,1000,0,0,1,0,0,1,1,5,0,125
,2019-12-05,01:33:29,e02,227,214,,0,0.168687,1,1,1000,0,0,1,0,0,1,1,5,0,244
,2019-12-05,01:34:26,e03,4062,4013,,5,5.20864,1,1,1000,0,0,1,0,0,1,1,5,0,4238
,2019-12-05,01:35:25,e04,5142,5101,,9,8.45058,1,1,1000,0,0,1,0,0,1,1,5,0,5310
,2019-12-05,01:36:34,e05,8156,8128,,16,16.0779,1,1,1000,0,0,1,0,0,1,1,5,0,8321
,2019-12-05,01:37:48,e06,73,73,*,0,0.000542,0,1,1000,0,0,1,0,0,1,1,5,0,86
,2019-12-05,01:38:36,e07,151,145,,0,0.262817,1,1,1000,0,0,1,0,0,1,1,5,0,169
,2019-12-05,01:39:26,e08,2701,2640,,6,6.09806,1,1,1000,0,0,1,0,0,1,1,5,0,2818
,2019-12-05,01:40:22,e09,3674,3604,,9,8.74339,1,1,1000,0,0,1,0,0,1,1,5,0,3795
,2019-12-05,01:41:21,e10,5642,5600,,17,17.3492,1,1,1000,0,0,1,0,0,1,1,5,0,5760
,2019-12-05,01:42:20,e11,34,34,*,0,0.005825,0,1,1000,0,0,1,0,0,1,1,5,0,39
,2019-12-05,01:43:01,e12,68,67,,0,0.241567,1,1,1000,0,0,1,0,0,1,1,5,0,71
,2019-12-05,01:43:55,e13,1332,1280,,6,5.88884,1,1,1000,0,0,1,0,0,1,1,5,0,1382
,2019-12-05,01:44:41,e14,1776,1732,,8,7.69896,1,1,1000,0,0,1,0,0,1,1,5,0,1828
,2019-12-05,01:45:29,e15,2824,2784,,14,13.5849,1,1,1000,0,0,1,0,0,1,1,5,0,2867
,2019-12-05,01:46:22,e16,16,15,,0,0.183597,1,1,1000,0,0,1,0,0,1,1,5,0,19
,2019-12-05,01:47:02,e17,25,25,*,0,0.054569,0,1,1000,0,0,1,0,0,1,1,5,0,28
,2019-12-05,01:47:42,e18,628,564,,4,3.91806,1,1,1000,0,0,1,0,0,1,1,5,0,651
,2019-12-05,01:48:26,e19,807,758,,5,5.4432,1,1,1000,0,0,1,0,0,1,1,5,0,814
,2019-12-05,01:49:11,e20,1356,1342,,11,10.4354,1,1,1000,0,0,1,0,0,1,1,5,0,1358
 
 **************** FINISHED RUN **************** 
          Thu  5 Dec 01:49:22 AEDT 2019
 ********************************************** 
 
