Run info,Date,Time,Instance,Best obj,Optimal obj,Found optimal,CPU time,Wall time,Stopped after,Total iterations,Population size,Splits,Arbitrary split?,Pre-processed?,Heuristic?,MIP solve time,Swaps,Initial jumps,Dead jumps,Jump frequency,AND(NOT($G2="*")NOT(ISBLANK($F2)))

###### TESTSET: B ######

,2019-11-25,01:55:18,b12,174,174,*,1,1.25296,0,200,2000,10,1,0,1
,2019-11-25,01:55:20,b13,165,165,*,2,1.39024,1,200,2000,10,1,0,1
 
 **************** STARTING RUN **************** 
          Mon 25 Nov 01:57:03 AEDT 2019
 ********************************************** 

###### TESTSET: B ######

,2019-11-25,01:57:03,b01,82,82,*,0,0.116906,0,200,2000,10,1,0,1
,2019-11-25,01:57:04,b02,83,83,*,1,0.133435,0,200,2000,10,1,0,1
,2019-11-25,01:57:04,b03,138,138,*,0,0.189621,0,200,2000,10,1,0,1
,2019-11-25,01:57:05,b04,59,59,*,1,1.0855,0,200,2000,10,1,0,1
,2019-11-25,01:57:06,b05,61,61,*,1,1.11298,0,200,2000,10,1,0,1
,2019-11-25,01:57:07,b06,122,122,*,1,1.21811,0,200,2000,10,1,0,1
,2019-11-25,01:57:07,b07,111,111,*,0,0.143762,0,200,2000,10,1,0,1
,2019-11-25,01:57:08,b08,104,104,*,1,0.18096,0,200,2000,10,1,0,1
,2019-11-25,01:57:08,b09,220,220,*,0,0.283481,0,200,2000,10,1,0,1
,2019-11-25,01:57:09,b10,86,86,*,1,1.14973,0,200,2000,10,1,0,1
,2019-11-25,01:57:10,b11,88,88,*,1,1.15713,0,200,2000,10,1,0,1
,2019-11-25,01:57:12,b12,174,174,*,2,1.29856,0,200,2000,10,1,0,1
,2019-11-25,01:57:20,b13,165,165,*,8,8.63129,7,200,2000,10,1,0,1
,2019-11-25,01:59:12,b14,235,235,*,112,108.39,84,200,2000,10,1,0,1
 
 **************** STARTING RUN **************** 
          Mon 25 Nov 02:03:48 AEDT 2019
 ********************************************** 

###### TESTSET: B ######

,2019-11-25,02:03:49,b01,82,82,*,1,0.1131,0,200,2000,10,1,0,1
,2019-11-25,02:03:49,b02,83,83,*,0,0.127567,0,200,2000,10,1,0,1
,2019-11-25,02:03:49,b03,138,138,*,0,0.197865,0,200,2000,10,1,0,1
,2019-11-25,02:03:50,b04,59,59,*,1,1.04402,0,200,2000,10,1,0,1
,2019-11-25,02:03:51,b05,61,61,*,1,1.10407,0,200,2000,10,1,0,1
,2019-11-25,02:03:52,b06,122,122,*,1,1.20432,0,200,2000,10,1,0,1
